BirthPressure,Age,Mcstar
149409.20024387288,8.696899074252762,1536631.875
6827.76133582374,10.782740934170807,56571.57421875
2652.5116559970024,10.332537826508252,21608.060546875
6520.053221965329,10.681802602998825,9842.767578125
1799.6125825756963,4.5769877949015285,4661.97509765625
972.8155669106724,2.8807790535307323,1554.4359130859375
43521.08735896734,12.485741468526824,306138.0625
2661.994086344304,8.862792707430241,18275.236328125
3641.3435603545995,5.805128897293143,5886.95556640625
7787.837727453644,8.761112617624068,33459.76171875
15783.241754094426,12.454615929993762,57182.5703125
6680.616695667466,9.76720578340242,28966.32421875
691.2213881410206,2.8987757417788327,1496.541015625
44352.48021518288,11.894431477262312,308184.6875
3292.280145364738,8.195737001617726,16786.23046875
44658.18586968139,5.902177908514142,264858.25
10372.415164387896,10.847442300190217,22695.513671875
4446.6172790134315,6.380457554288533,2596.384033203125
2056.3906947691653,6.547294035280131,3468.01513671875
840.0957016492937,5.438483217708882,1018.0986328125
1608.2440200951448,5.576195658207526,1697.3441162109375
13988.21833720471,4.179562810442015,9420.2265625
11338.827965655064,6.963581746925846,17641.390625
4072.4027781436944,9.43174578987966,4286.087890625
39742.00522050073,0.012284596927216285,40238.046875
1058.031010249351,5.612326992166176,813.0836181640625
5961.093391107678,6.799734036274533,15676.6982421875
7921.729227760109,8.927345129508161,35184.25
5521.842543980236,9.620676606811703,4076.939208984375
18185.032344822564,12.566654034840267,68472.3828125
9481.677265526758,8.855385654459553,37573.9296875
4426.200046324266,8.335852706011188,3993.571533203125
1469.3928009613462,5.974105001815033,1731.5985107421875
1886.917847471838,8.054932599672133,7132.64697265625
4374.612374183278,7.69173920507574,9442.0732421875
29924.413434155478,12.78045450037066,159252.65625
754.5424414534045,4.182848986884469,245.26425170898438
520.9827473781909,2.655803290199536,442.9734802246094
29741.880232801617,11.261363802914733,155787.71875
1728.900245630403,4.5965781142538695,5559.3984375
9057.978067483018,8.91372289104081,22832.068359375
2296.061521803655,6.78928208218835,4038.77880859375
314.30835242433164,0.9339207296477188,225.15013122558594
12352.77444045715,8.790519382202618,29260.548828125
1196.4649521900649,2.0133695997237773,159.93519592285156
7223.314593327286,9.909847900623843,31278.044921875
1068.473148692816,2.5803878370897557,205.19659423828125
28229.930753252655,3.1150219730430173,20049.640625
7078.991457673019,3.598775621966972,1253.7880859375
20292.43628074379,5.1495607431834465,33101.75
6860296.328040659,13.480224878590366,2253434.0
16111.433064009152,9.55446006482744,60487.890625
1171.5616215760906,2.551008323524357,193.8894500732422
30288.603466413922,9.802665567330639,125401.390625
7844.45628425706,6.426430048384297,12119.8076171875
6639.632242156688,8.398246540337855,12380.8095703125
5887.744090032761,3.1012159653910896,6011.53125
2395.2535425157926,6.246580912029213,2136.059326171875
25977.413691827725,11.314582095751545,124063.765625
8197.760005101281,8.317383975565361,23301.25
2696.6696149541303,9.917379005006707,1469.5361328125
2393.7956735739685,5.361798701857078,2065.021240234375
8290.29561531766,8.345491932752367,45892.05078125
40079.22880004587,7.482435226090453,20170.630859375
1221.2323315190656,3.4461558612294745,306.0017395019531
2106.2697979092513,6.8006040997674635,6101.517578125
3943.4824813579517,6.081640558453296,5037.66845703125
6508.394982099815,9.160954740044748,35540.6015625
2425.9013793385907,5.710702804617831,2307.822265625
1894.8271693043487,3.12671411618728,49.41355895996094
2722.177609766976,7.851469502865589,9017.26953125
2552.790750430397,7.298843083033239,11147.6015625
655.2955494284146,0.1704842483149438,903.5420532226562
2007.945509586403,6.84695947474632,5317.82421875
87848.98836710518,12.158505453638385,313281.5
11761.078325456054,8.875503956812555,29972.0625
20527.642801322974,8.291723724451767,81651.234375
6963.7071238500075,8.00470085369291,32167.009765625
22219.739807113885,8.508508210498146,89007.3203125
3546785.2682946203,13.475461481901196,1746555.25
15145.03204191469,8.809559532845359,41335.2890625
1713.9880093050538,8.867984631037142,5610.20556640625
2790.9936962262627,8.529994958856552,11977.3154296875
17716.560511326024,3.593771874565082,40081.421875
656.603479317678,4.351863499194346,464.8409118652344
6915.758038157683,4.488058592204085,5075.4326171875
7821.8983832482545,7.171833878911555,5263.7158203125
10656.101618709325,3.1054293863769153,13416.9189453125
107927.97975620371,12.591440842815638,152683.625
762.0239339172819,2.8380855260786575,524.3448486328125
24023.448400678302,8.157206308643335,105288.6875
1996.5436630467746,6.4736260857272905,9881.1865234375
3093.7653551234334,7.666128842494208,5097.732421875
12014.429483670465,7.658929424218939,29680.365234375
3321.7698931910613,10.139523658815248,18783.197265625
49687.10105443346,6.94733520374713,244678.84375
3446.962081815581,10.341183506283016,13988.2666015625
7550.143445599102,10.87064199627166,37417.9296875
1521.0626328319536,7.7476446520509175,3725.919921875
27930.89996328714,7.202610308072903,109759.078125
61541.94316517996,6.976215708416497,73968.71875
17801.89983229765,6.94733520374713,23649.326171875
31460.072032525644,7.70170942381303,170647.71875
14640.969830728214,9.742462218998192,7307.51513671875
168551.20399040022,6.793638539131474,426899.6875
699.3386614516658,2.9422761531466204,474.1835021972656
6577.7260147258685,2.8409345496037712,4845.578125
18337.891454297263,6.870133270751062,19357.267578125
6206.877608776213,6.253225491224859,3968.100341796875
880.8932589531479,6.197715045905769,11.039815902709961
15873.851862212581,9.540374600510082,78440.796875
11133.555464032735,3.3596375523305824,10284.4384765625
2611.4783189194973,2.647171675763593,1022.7167358398438
4232.458176863144,7.93544057607941,11958.5556640625
8864.0920994758,12.900167576280479,4213.2265625
10221.74698103638,5.850214330719702,6950.17333984375
3111.8915387214206,2.9649317141888734,3958.062255859375
6438.103161620101,7.878559260288382,6140.9677734375
149229.993480891,8.867076091447105,2195518.5
944.8318844744929,3.42502720375707,583.8360595703125
4928.873100409699,10.169492701236315,1116.31201171875
10659.27649839249,4.234458077837587,14418.4765625
6224.289189230079,9.60365040146485,39928.6484375
2070.765015540973,6.045918969506556,3508.791015625
67173.27979432038,11.171968396417409,510374.84375
2348.1914285281764,7.60266002359065,2397.68408203125
4469.861905790956,8.49483319477974,20013.65234375
26196.715188142054,8.649381637068718,111368.1328125
1798.1413639048058,7.217374858286545,7698.44287109375
5624.0625973558135,10.018559038318692,36489.7734375
6937.838490032835,8.547568562244344,24364.302734375
1485.8539984974407,2.664910973573745,1012.4010009765625
10086.290421316473,5.373412825144335,13412.8525390625
3241.1292842115713,3.1559110633186993,2727.16259765625
4245.243290917463,7.13072944535431,4467.01318359375
4806.340256342944,11.766683841231236,29449.4921875
2843.6120459789636,9.343423190509817,942.8375854492188
4114.688830238407,6.991215107441929,8134.810546875
1354.4128605929936,1.5380758691735856,154.88609313964844
8800.22385451137,4.434770990221244,10906.94921875
1083.0189545872583,7.154481154045318,922.0408935546875
6187.351274182657,3.6713920002382068,6064.76220703125
1237.2315891655678,5.910194287925666,474.2066650390625
22059.037339173825,4.376094462685019,69930.3671875
6664.208308089001,1.9035524272536222,2300.5869140625
17150.08124925241,4.878723100615945,58992.2890625
77081.15972472985,7.2288040969907685,675724.125
23458.439179358305,9.0702356982844,102218.609375
115449.28621646391,6.304389618978645,532028.375
1805.7948813700664,8.506024256520764,11110.435546875
574.8067445371639,0.7928722185080179,39.87236785888672
46432.9616739689,5.957023851292597,253508.671875
500.3190845800535,0.7241560601113779,34.785423278808594
102122.38675773035,11.32143204366714,1184292.5
5015.344399878306,2.6883782619925913,6131.1572265625
29725.38310878877,10.642746332517293,80013.4375
14630.627717092972,6.371710968118154,2995.09765625
8891.962407374693,5.192205874634054,1721.2362060546875
92921.23206073638,6.762750114042813,779463.4375
2896.4447766749004,12.85744958253143,16566.576171875
53420.30095937843,3.3016393836457762,66948.4921875
21349.87617284288,0.10746149307659003,13356.3974609375
815.9694528746645,2.4795463230179067,398.800048828125
18710.23581518049,4.954640957342633,38011.7734375
3648.6415431237056,5.750856513146575,1510.27978515625
4674.226233197706,9.16291993186816,25417.236328125
7332.059130464322,6.7080424069972855,10351.8515625
6559.257057202158,9.78987304967064,26848.853515625
83892.49932324605,1.8333023721939998,58295.9296875
6906.916591125094,6.470017578444701,8386.8671875
26476.043348562525,3.9006900937260305,72092.296875
973.620182566216,4.464447809920609,286.55596923828125
1239.3999385410661,2.6380569646888485,274.2828063964844
5680.356048992564,4.3609548653822845,6073.67236328125
4906.994857665987,6.671385552295361,32603.041015625
532.9617733803783,4.572725928562873,266.4121398925781
60967.28287502343,7.108590084766325,295770.6875
7847.592685309389,12.684316940826804,9735.27734375
2320.2702738671073,2.5167577881715992,2528.091552734375
3151.334883803257,9.283809843696545,20266.603515625
14637.734484625162,8.826314180773286,39972.8359375
9254.077734680648,8.368114689628392,35509.421875
1504.014734335363,0.9525337822553208,92.783203125
7688.72148608591,6.2648433545637765,5361.04345703125
1144.7173777796027,9.958147211747942,6452.224609375
1002.1322590580003,3.3790040131218593,252.71607971191406
28293.85239713335,5.328091447599247,48120.703125
550.2626296108148,2.03845298849175,100.75782775878906
3060.4234251833914,3.911845650321487,2385.65478515625
3417.981390569671,6.611858983998871,4264.1005859375
2048.684171026731,4.283275137453179,563.7113647460938
4229.572672189439,2.754078174237998,1511.2498779296875
20556.822167948514,11.337526702215012,84178.171875
58114.69392152577,3.990149601075734,315837.3125
28262.783651205882,3.191815551564522,221592.84375
445.98288972794546,2.8769879286052262,288.1003723144531
12391.882079116886,11.001019409343224,63278.92578125
99159.82116563068,7.655796765452538,635773.5625
190991.40122330992,8.094057074617735,1165874.5
50483.00876023523,1.3578989511044437,83909.0390625
87920.80048614206,10.918893393179594,709800.125
32540.134218444327,6.664673131865194,166780.4375
2621.6168491864837,0.21507899603732916,167.58949279785156
10631.384202704548,4.28414510962387,3394.453369140625
78094.49525310761,5.410283388408207,310365.46875
1435.6104281218986,8.242108628875364,6012.2490234375
3867.552756182396,4.060989133178781,3770.76513671875
904.4631872168836,5.760339049475901,176.4952850341797
7528.855339407925,2.4507444395830156,8894.7314453125
442.96805955391335,1.5673435275170036,30.55391502380371
12093.356223021336,10.405572026796321,24012.099609375
1031.3076992926374,2.1332156821897286,531.3002319335938
11033.317845423458,11.223292805269038,25602.794921875
4658.095441455996,8.046636043204163,19892.607421875
6983.752134681686,4.497062654941123,3195.257080078125
9741.356980596629,6.89307313424014,30634.78125
43362.45802542341,3.8774624564288285,236585.796875
4231.474615942253,0.8406622887447934,488.9088134765625
3801.9800649275103,1.1968840386386645,2239.05126953125
16767.616223180798,5.791248849555842,31671.099609375
95075.62076074447,7.387850889041267,1081059.25
